metric_id,geography_level,geography_code,year,religion,sex,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
salaried-earnings,national,IN,2019,all,male,urban,20529,regular_salaried_employees_15plus,20773,,,plfs-microdata,sources/nada/plfs-2019-20/CSV_PLFS_19_20.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2019-20 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2019-20/. Year=2019 is the start of the Jul-2019 to Jun-2020 reference period.",false
salaried-earnings,national,IN,2019,all,female,urban,16079,regular_salaried_employees_15plus,7027,,,plfs-microdata,sources/nada/plfs-2019-20/CSV_PLFS_19_20.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2019-20 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2019-20/. Year=2019 is the start of the Jul-2019 to Jun-2020 reference period.",false
salaried-earnings,national,IN,2020,muslim,all,all,14813,regular_salaried_employees_15plus,4070,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,male,all,15341,regular_salaried_employees_15plus,3449,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,female,all,11887,regular_salaried_employees_15plus,621,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,all,rural,13816,regular_salaried_employees_15plus,1377,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,male,rural,14541,regular_salaried_employees_15plus,1164,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,female,rural,10122,regular_salaried_employees_15plus,213,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,all,urban,15468,regular_salaried_employees_15plus,2693,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,male,urban,15854,regular_salaried_employees_15plus,2285,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,muslim,female,urban,13197,regular_salaried_employees_15plus,408,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,all,all,17749,regular_salaried_employees_15plus,31565,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,male,all,19133,regular_salaried_employees_15plus,23707,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,female,all,13459,regular_salaried_employees_15plus,7851,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,all,rural,14046,regular_salaried_employees_15plus,10137,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,male,rural,15449,regular_salaried_employees_15plus,7672,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,female,rural,9610,regular_salaried_employees_15plus,2465,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,all,urban,20436,regular_salaried_employees_15plus,21428,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,male,urban,21828,regular_salaried_employees_15plus,16035,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,hindu,female,urban,16182,regular_salaried_employees_15plus,5386,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,all,all,20695,regular_salaried_employees_15plus,3374,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,male,all,21566,regular_salaried_employees_15plus,2250,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,female,all,19214,regular_salaried_employees_15plus,1124,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural+urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,all,rural,17117,regular_salaried_employees_15plus,1329,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,male,rural,18177,regular_salaried_employees_15plus,913,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,female,rural,14961,regular_salaried_employees_15plus,416,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, rural, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,all,urban,23408,regular_salaried_employees_15plus,2045,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, both sexes, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,male,urban,24447,regular_salaried_employees_15plus,1337,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, males, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
salaried-earnings,national,IN,2020,christian,female,urban,21860,regular_salaried_employees_15plus,708,,,plfs-microdata,sources/nada/plfs-2020-21/CSV_Unit_level_data_PLFS_July2020_June2021.zip,canonicalize-salaried-earnings-v1.0.0-20260611T042046Z,"Computed from PLFS 2020-21 unit-level microdata: average gross earnings during the preceding calendar month from the regular salaried/wage activity (schedule block 6 item 9, asked of persons with current weekly status 31/71/72), age 15+, urban, females, weighted by the official annual first-visit weight; household religion joined from the household file. The published reports never break earnings down by religion; the same estimator reproduces the published all-ages earnings tables (2021-22 to 2023-24 reports) across all 27 cells within 0.03% with exactly matching sample counts. Nominal rupees (levels reflect inflation; the comparable story is the relative gap - Muslim earnings run 16-23% below the all-India average in every round). NSO unit-data rider: religion is self-reported; no sub-state estimates. Pulled via the MoSPI NADA API; zip sha256 in sources/nada/plfs-2020-21/. Year=2020 is the start of the Jul-2020 to Jun-2021 reference period.",false
